ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time,Normalized Restaurant
385630,Kothrud,Pune,Jalebi Experiment,500,3.6,20,"Sweets,Snacks,Indian,Rajasthani",Kothrud,65,jalebi experiment
385802,T Nagar,Chennai,Dank,1500,2.9,80,Continental,T Nagar,77,dank
385841,Paschim Vihar,Delhi,Kakas Food Point,300,4.6,20,"Chinese,Fast Food,North Indian",Paschim Vihar,57,kaka food point
385870,Paschim Vihar,Delhi,Burger And Sandwich Karol Bagh Wale (Taal),500,2.9,80,Healthy Food,Paschim Vihar,57,burger & andwich karol bagh wale (taal)
385872,Paschim Vihar,Delhi,Late Night Burger,500,2.9,80,Healthy Food,Paschim Vihar,56,late night burger
385873,Wanowrie,Pune,Taco Mania,300,3.9,50,Mexican,Wanowrie,77,taco mania
385874,Paschim Vihar,Delhi,Healthy Food,500,2.9,80,Healthy Food,Paschim Vihar,59,healthy food
385875,Paschim Vihar,Delhi,Loud Cloud,500,2.9,80,Healthy Food,Paschim Vihar,49,loud cloud
385876,Paschim Vihar,Delhi,Late Night Sandwich,500,2.9,80,Healthy Food,Paschim Vihar,56,late night andwich
385880,Central Bangalore,Bangalore,Madurai Idly Shop - Express,150,4.2,100,South Indian,Commercial Street Central Banaglore,38,madurai idly hop - expre
386004,Chandkheda,Ahmedabad,Sher-E-Punjab Dhaba,300,3.3,20,"Punjabi,Indian",Chandkheda,82,her-e-punjab dhaba
386006,Central Kolkata,Kolkata,New Lazzat Biryani,200,2.9,80,Biryani,Central Kolkata,56,new lazzat biryani
386011,Sarthana,Surat,Captain Egg,200,2.9,80,"Indian,Oriental,Continental",Sarthana,59,captain egg
386066,Kilpauk,Chennai,Sri Vaishnavaa'S Chat Shop,250,4.4,100,"North Indian,Snacks,Chaat",Kilpauk,47,ri vaihnavaa chat hop
386082,Vastral,Ahmedabad,Eatry Zone,200,2.9,80,Snacks,Vastral,72,eatry zone
386088,Nungambakkam,Chennai,The Thief,1200,2.9,80,"Continental,Thai,Italian,Asian,Indian,American",Nungambakkam,65,the thief
386095,Jadavpur,Kolkata,The Kunals Kitchen,200,2.9,80,Fast Food  Combo  Indian,Jadavpur,78,the kunal kitchen
386195,Ruby Area,Kolkata,Hatari,400,4.3,500,"Chinese,Biryani,North Indian",Ruby Area,77,hatari
386230,Marol Sakinaka,Mumbai,Feel Good Food (Only Veg),350,4.5,20,"Combo,North Indian",Marol Sakinaka,55,feel good food (only veg)
386270,Nungambakkam,Chennai,Darjeeling Cafe,300,4.4,100,"Street Food,Chinese,Tibetan,North Eastern,Fast Food",Nungambakkam,54,darjeeling cafe
386316,Piplod,Surat,East Pizza Co.,350,2.9,80,"Pizzas,Fast Food",Piplod,61,eat pizza co.
386345,Marol Sakinaka,Mumbai,Hot Lee Chinese,400,3.7,100,"Chinese,Asian",Marol Sakinaka,49,hot lee chinee
386351,Marol Sakinaka,Mumbai,Sanskari Biryani & More,350,4.2,50,"Biryani,Mughlai,North Indian,Desserts,Beverages",Marol Sakinaka,57,ankari biryani & more
386417,Punjabi Bagh,Delhi,Sticky Rice,1000,4.3,100,"Pan-Asian,Asian,Chinese,Japanese,Sushi,Thai,Seafood,Desserts",Punjabi Bagh,71,ticky rice
386446,Marol Sakinaka,Mumbai,Changs Kitchen,500,2.9,80,Chinese,Marol Sakinaka,49,chang kitchen
386516,Nallakunta & Vidyanagar,Hyderabad,Thaaliyan By Phulkaas,200,3.8,100,"Indian,Mughlai",Nallakunta & Vidyanagar,38,thaaliyan by phulkaa
386548,North Dumdum,Kolkata,C4U,200,2.9,80,"Chinese,Snacks",North Dumdum,70,c4u
386562,Marol Sakinaka,Mumbai,The Almighty Biryani,350,4.3,100,"Biryani,Mughlai,North Indian,Desserts,Beverages",Marol Sakinaka,58,the almighty biryani
386565,Alwarpet,Chennai,Cheap & Best Kitchen,500,2.9,80,"Biryani,North Indian",Mylapore,63,cheap & bet kitchen
386595,Baner,Pune,Chotu Tapriwala,300,2.9,80,"Fast Food,Beverages",Baner,67,chotu tapriwala
386637,Dumdum,Kolkata,Perfect Bite,200,2.9,80,"Chinese,Indian,Snacks",Lake Town,93,perfect bite
386733,Kothapet & Dilsukhnagar,Hyderabad,Neapolitan Pizza,150,2.9,80,Pizzas,Kothapet & Dilsukhnagar,63,neapolitan pizza
386742,Navrangpura,Ahmedabad,Ashapura Bhojanalay,300,4.1,100,Indian,Navrangpura,33,ahapura bhojanalay
386867,Royapettah,Chennai,90Ml,150,4.3,50,Beverages,Royapettah,53,90ml
386898,Himayath Nagar,Hyderabad,Ayezas Kitchen,260,3.9,50,"Indian,Hyderabadi",Himayath Nagar,58,ayeza kitchen
386953,Sangvi,Pune,Combos@69,200,2.9,80,Combo,Sangvi,65,combo@69
387061,Nallakunta & Vidyanagar,Hyderabad,Saravana Udupi Hotel,150,3.8,50,South Indian,Nallakunta & Vidyanagar,46,aravana udupi hotel
387091,Charminar,Hyderabad,The Mahboob Biryani,1500,2.9,80,Biryani,Charminar,38,the mahboob biryani
387276,Kurla,Mumbai,Food Quarter,500,2.9,80,"Pizzas,Pastas,Healthy Food,Continental",Kurla,36,food quarter
387279,Kothapet & Dilsukhnagar,Hyderabad,New Shahi Naan,49,2.9,80,Indian,Kothapet & Dilsukhnagar,34,new hahi naan
387307,Athwa,Surat,The Sky 369 Fast Food,200,2.9,80,Fast Food,Athwa,40,the ky 369 fat food
387322,Ghatkopar Vikhroli,Mumbai,La Pino'Z Pizza,300,4.0,500,Pizzas,Ghatkopar Vikhroli,44,la pinoz pizza
387323,Marol Sakinaka,Mumbai,Kebabish,500,3.3,20,North Indian,Kurla,51,kebabih
387335,Koramangala,Bangalore,Biryani By Kilo,500,4.1,500,"Biryani,Hyderabadi,Lucknowi,Kebabs,Mughlai,North Indian,Desserts,Beverages",Koramangala,72,biryani by kilo
387356,Shivaji Nagar,Pune,Shubham Pure Veg,250,4.7,20,"North Indian,South Indian",Shivaji Nagar,35,hubham pure veg
387382,Nampally,Hyderabad,Naseeb Hotel,200,3.8,20,"Indian,Biryani",Aghapura Nampally,36,naeeb hotel
387414,Sarthana,Surat,Sai Pavbhaji & Chinese,200,3.9,20,"South Indian,Fast Food,Chinese",Sarthana,65,ai pavbhaji & chinee
387500,Banjara Hills,Hyderabad,Shahi Rasoi Multicuisine Family Restaurant,750,4.1,50,"Biryani,Desserts,Grill",Hamayun Nagar Near Nmdc,50,hahi raoi multicuiine family retaurant
387503,Kurla,Mumbai,Fresh Breakfast,200,2.9,80,North Indian,Kurla,42,freh breakfat
387535,Perambur,Chennai,Maniammal Catering & Homemade Food,200,4.1,50,South Indian,Perambur,83,maniammal catering & homemade food
387553,Marol Sakinaka,Mumbai,The Hunger Hut,300,2.9,80,Continental  Italian  Chinese,Marol Sakinaka,53,the hunger hut
387560,Naranpura,Ahmedabad,Fry Frenchie,149,2.9,80,Indian,Naranpura,51,fry frenchie
387646,Marol Sakinaka,Mumbai,Nayaab Biryani,400,4.3,100,"Biryani,Mughlai",Marol Sakinaka,41,nayaab biryani
387699,Charminar,Hyderabad,Burgersuncle,300,2.9,80,"American,Italian,Indian",Charminar,50,burgeruncle
387718,Banjara Hills,Hyderabad,Tasco Bakery,350,4.2,20,"Bakery,Desserts,Snacks",Banjara Hills,49,taco bakery
387722,Jadavpur,Kolkata,The Pie Chart,600,4.6,20,"Bakery,Desserts,Snacks",Jadavpur,82,the pie chart
387752,Rohini,Delhi,Amjad Delhi Darbaar,200,2.9,80,Indian,Mangolpuri,46,amjad delhi darbaar
387856,Vastral,Ahmedabad,Tulsi Dining Hall,200,2.9,80,"Indian,Gujarati,Thalis",Vastral,71,tuli dining hall
387878,Chembur,Mumbai,Vijay Bhelpuri,200,2.9,80,Snacks,Chembur,45,vijay bhelpuri
387880,Perambur,Chennai,Csoning Shawarma Perambur,200,2.9,80,Arabian,Perambur,67,coning hawarma perambur
387905,Nungambakkam,Chennai,Heavens Park Restaurant,300,4.3,50,"Biryani,Chinese,Arabian,Indian",Nungambakkam,52,heaven park retaurant
387953,Punjabi Bagh,Delhi,Aioli Bistro,1000,4.2,100,"Italian,Continental,Pizzas,Salads,Pastas,Desserts",Punjabi Bagh,65,aioli bitro
387971,Banjara Hills,Hyderabad,Just Bake Banjarahills,150,2.9,80,Bakery  Desserts  Fast Food,Banjara Hills,68,jut bake banjarahill
387982,Powai,Mumbai,Bong Bong,500,2.9,80,"Pan-Asian,Thai,Chinese,Mughlai,Snacks",Powai,58,bong bong
388040,George Town,Chennai,Mathaji Ice Creams,100,2.9,80,"Ice Cream,Desserts",George Town,56,mathaji ice cream
388098,Marol Sakinaka,Mumbai,Kebabzaade,500,2.9,80,North Indian,Marol Sakinaka,49,kebabzaade
388141,Uppal,Hyderabad,Cafe De Gardenia,360,2.9,80,Chinese  Indian  Biryani,Uppal,74,cafe de gardenia
388599,Santoshnagar & Saidabad,Hyderabad,Kings Pizza Hut,200,2.9,80,Continental,Santoshnagar & Saidabad,58,king pizza hut
388602,Perambur,Chennai,Niyaz Biriyani,300,2.9,80,"Biryani,Chinese,South Indian",Perambur,67,niyaz biriyani
388667,Nungambakkam,Chennai,Ottoman Baklava,500,4.4,100,North Indian,Nungambakkam,46,ottoman baklava
388730,Himayath Nagar,Hyderabad,A.M.Tiffin Centre,150,4.1,50,South Indian,Himayath Nagar,29,a.m.tiffin centre
388747,Swargate,Pune,Zhatkan Patkan Rasoi,350,2.9,80,Indian,Swargate,38,zhatkan patkan raoi
388772,Kothapet & Dilsukhnagar,Hyderabad,Hotel Swagath,200,4.4,100,North Indian,Kothapet & Dilsukhnagar,43,hotel wagath
388850,Himayath Nagar,Hyderabad,Roll It Up,300,3.2,20,"Fast Food,Snacks,Italian,Chinese,Beverages",Himayath Nagar,32,roll it up
388866,Koramangala,Bangalore,Cafe Reset,900,2.9,80,"Cafe,Indian,Desserts",Koramangala,62,cafe reet
388966,Athwa,Surat,M.P Chicken & Omlet,200,3.2,20,"Chinese,Snacks",Athwa,37,m.p chicken & omlet
388994,Burrabazar,Kolkata,Tripti Snacks Bar,240,4.5,20,"Chinese,Biryani,Combo,Kebabs",Shyambazar Five Point Crossing,51,tripti nack bar
388996,Athwa,Surat,M.P. Tandoori Chicken 65,200,2.9,80,"Tandoor,Indian,Mughlai",Athwa,44,m.p. tandoori chicken 65
389001,Rohini,Delhi,The House Of Chopsticks By Pind Balluchi,300,2.9,80,"North Indian,Chinese",Rohini,47,the houe of choptick by pind balluchi
389009,Kothrud,Pune,August 1 Five,200,2.9,80,"Chinese,Continental,Pizzas,Pastas,Beverages",Kothrud,60,augut 1 five
389104,Chandkheda,Ahmedabad,Hari Om Kathiyawadi,400,4.0,100,"North Indian,Punjabi,Gujarati",Chandkheda,72,hari om kathiyawadi
389139,Central Bangalore,Bangalore,India Chai Lounge,250,2.9,80,"Fast Food,Beverages",Central Bangalore,47,india chai lounge
389226,Central Kolkata,Kolkata,Urban Cloud,300,4.3,20,"Biryani,Chinese,North Indian,Fast Food,Pizzas",Central Kolkata,76,urban cloud
389261,Kothrud,Pune,Wassup Pizza,199,2.9,80,"Pizzas,Beverages",Kothrud,65,waup pizza
389317,Shantinagar,Bangalore,Dal Chawal Roti Sabji,200,2.9,80,"Thalis,Combo,North Indian",Basavanagudi,46,dal chawal roti abji
389367,Ruby Area,Kolkata,Buddy Bites,200,2.9,80,"Indian,Kebabs,Combo",Ruby Area,79,buddy bite
389388,Adajan,Surat,Kudrati Kahumbo,200,4.8,50,Beverages,Adajan,38,kudrati kahumbo
389441,Koramangala,Bangalore,The Tasty Planet,70,2.9,80,"Beverages,Fast Food,Salads,Snacks",Koramangala,48,the taty planet
389517,Nallakunta & Vidyanagar,Hyderabad,Arabian Mandi House,420,2.9,80,Arabian,Nallakunta & Vidyanagar,48,arabian mandi houe
389547,Scruz Bandra East,Mumbai,Sara India Da Mini R,300,2.9,80,Biryani  Indian  Tandoor  Punjabi,Scruz Bandra East,49,ara india da mini r
389596,Nungambakkam,Chennai,Thoothukudi Macroon,100,4.1,20,"Snacks,Sweets",Nungambakkam,53,thoothukudi macroon
389637,Kestopur,Kolkata,D Chef Kitchen,300,2.9,80,"Chinese,North Indian,Snacks,Biryani,Combo,Tandoor",Kestopur,83,d chef kitchen
389704,Burrabazar,Kolkata,Abhinandan Ravi Ji,200,2.9,80,"Sweets,Snacks,Combo",Burrabazar,44,abhinandan ravi ji
389732,Adajan,Surat,The New Shivam Bakery,200,2.9,80,"Bakery,Desserts,Snacks",Adajan,60,the new hivam bakery
389802,Navrangpura,Ahmedabad,Ark Cafe,300,2.9,80,"Fast Food,Beverages,Pizzas",Navrangpura,45,ark cafe
389858,Himayath Nagar,Hyderabad,I Creamy Cafe,200,2.9,80,North Indian,Himayath Nagar,52,i creamy cafe
389882,Uppal,Hyderabad,Sv Food Court,149,2.9,80,"Chinese,Biryani",Uppal,67,v food court
389902,Alipore,Kolkata,Bonophool Restaurant,500,2.9,80,"North Indian,Tandoor,Biryani,Kebabs",Alipore,70,bonophool retaurant
389944,Marol Sakinaka,Mumbai,Al Kareem Restaurant,200,2.9,80,Indian,Marol Sakinaka,51,al kareem retaurant
390123,Scruz Bandra East,Mumbai,Nh1 Bowls - Highway To North,250,3.3,20,"North Indian,Biryani,Combo,Snacks",Vakola,45,nh1 bowl - highway to north
390140,Central Kolkata,Kolkata,Mehfill,300,2.9,80,"Chinese,Indian",Central Kolkata,71,mehfill
390147,Koregaon Park,Pune,Oakleaf,1000,2.9,80,"North Indian,Italian",Koregaon Park,54,oakleaf
390153,Rohini,Delhi,Nh1 Bowls - Highway To North,250,3.9,50,"North Indian,Biryani,Combo,Snacks",Rohini,38,nh1 bowl - highway to north
390279,Kurla,Mumbai,Shalimar Restaurant,500,2.9,80,"Chinese,Indian,Beverages",Kurla,42,halimar retaurant
390321,Andheri East,Mumbai,Nagpal Fish Fry,600,4.0,20,Chinese  North Indian  Seafood,Andheri East,54,nagpal fih fry
390376,Indiranagar,Bangalore,New Taj Briyani,200,2.9,80,"Biryani,Chinese",Indiranagar,55,new taj briyani
390394,George Town,Chennai,Frozen Cafe Juices & Ice Cream,100,2.9,80,Indian,George Town,58,frozen cafe juice & ice cream
390395,Paldi & Ambawadi,Ahmedabad,Radhanand Restaurant,200,2.9,80,"Chinese,Punjabi,Rajasthani",Paldi & Ambawadi,34,radhanand retaurant
390408,Basavanagudi,Bangalore,Breakfast Junction,200,2.9,80,"Punjabi,North Indian",Basavanagudi,45,breakfat junction
390417,Koramangala,Bangalore,The Naati Bar And Kitchen,500,4.2,20,Indian,Koramangala,61,the naati bar & kitchen
390480,Varachha,Surat,Etc - Ginger Hotel,300,4.3,50,"North Indian,Chinese,Mughlai,Seafood",Opp. Railway Station,47,etc - ginger hotel
390613,Kondhwa,Pune,Arabian Grills,300,3.7,20,Indian,Kondhwa,80,arabian grill
390645,Kurla,Mumbai,Cafe Sahil,250,2.9,80,"Indian,Thalis,Tandoor,Seafood,Chinese,Biryani",Kurla,39,cafe ahil
390716,Marol Sakinaka,Mumbai,Surprise India - Cakes N Desserts,300,2.9,80,Desserts  Bakery,Marol Sakinaka,44,urprie india - cake n deert
390760,Salt Lake,Kolkata,Absabsolute Barbecues,500,4.2,20,"North Indian,Mughlai,Chinese,Barbecue,Grill,Seafood,Biryani",Salt Lake,83,ababolute barbecue
390867,Santoshnagar & Saidabad,Hyderabad,S V Food Court,200,2.9,80,Chinese,Santoshnagar & Saidabad,52,v food court
390887,Himayath Nagar,Hyderabad,Bake Zone Bakery&Lounge,300,2.9,80,"Desserts,Fast Food",Himayath Nagar,40,bake zone bakery&lounge
390946,Nallakunta & Vidyanagar,Hyderabad,Al Saud Bait Al Mandi,250,4.0,100,Arabian,Nallakunta & Vidyanagar,34,al aud bait al mandi
391038,Kurla,Mumbai,Zaza 22 Spice Biryani,250,3.8,20,"North Indian,Biryani,Combo,Snacks",Ghatkopar (E),40,zaza 22 pice biryani
391098,Rohini,Delhi,Zaza 22 Spice Biryani,250,4.0,100,"North Indian,Biryani,Combo,Snacks",Rohini,38,zaza 22 pice biryani
391167,Scruz Bandra East,Mumbai,Surti Egg,500,2.9,80,"Indian,Snacks",Scruz Bandra East,45,urti egg
391172,Powai,Mumbai,99@Biryani,200,3.5,20,Biryani,Powai,55,99@biryani
391189,Vastrapur,Ahmedabad,Lapinoz Pizza Keshavbaug,250,4.3,100,"Pizzas,Pastas",Vastrapur,44,lapinoz pizza kehavbaug
391195,Scruz Bandra East,Mumbai,Everything Rice,350,3.9,100,Biryani,Scruz Bandra East,40,everything rice
391343,Central Kolkata,Kolkata,Masala Factory,350,4.1,50,"Indian,Biryani,Tandoor",Central Kolkata,69,maala factory
391408,Chembur,Mumbai,Chulah - The Amritsari Dhaba,400,4.1,100,North Indian,Chembur,50,chulah - the amritari dhaba
391421,Marol Sakinaka,Mumbai,Cafe Marol (Since 1975),700,2.9,80,Chinese,Marol Sakinaka,56,cafe marol (ince 1975)
391428,Chowpati  Athwa,Surat,Rd Sharma Pavbhaji And Chaat,150,4.0,100,"North Indian,Fast Food",Athwa,34,rd harma pavbhaji & chaat
391430,Powai,Mumbai,Idlis And More,140,2.9,80,"Snacks,South Indian,Beverages",Powai,53,idli & more
391434,Navrangpura,Ahmedabad,Al Kafeel Biryani,250,2.9,80,"North Indian,Biryani",Navrangpura,34,al kafeel biryani
391466,South Kolkata,Kolkata,Samrat Shazada,200,2.9,80,"Chinese,Mughlai,Indian,Snacks,Combo",South Kolkata,71,amrat hazada
391592,Basavanagudi,Bangalore,Voosh Thalis & Bowls,199,3.5,50,"North Indian,Home Food,Indian,Beverages,Thalis,Combo",Basavanagudi,55,vooh thali & bowl
391606,Ghatkopar Vikhroli,Mumbai,Khwaja Garib Nawaz,250,2.9,80,Arabian,Ghatkopar Vikhroli,57,khwaja garib nawaz
391610,Marol Sakinaka,Mumbai,Marrakesh,300,4.1,500,"Lebanese,North Eastern,Kebabs,Mughlai,Fast Food,Biryani,Desserts,Beverages,Indian,Combo",Marol Sakinaka,52,marrakeh
391743,Varachha,Surat,Farki,200,2.9,80,"Ice Cream,Desserts,Beverages",Katargam,57,farki
391770,Perambur,Chennai,Jimmy'S Kitchen,300,2.9,80,"Arabian,Chinese,Tandoor,Grill,Combo,Beverages",Perambur,63,jimmy kitchen
391778,Nallakunta & Vidyanagar,Hyderabad,Chinese Fast Food,250,2.9,80,Chinese,Nallakunta & Vidyanagar,37,chinee fat food
391783,North Dumdum,Kolkata,Uttarayan Fast Food And Snacks,250,4.2,50,"Fast Food,Seafood",North Dumdum,64,uttarayan fat food & nack
391794,Kothrud,Pune,Crunchy Chicken Chunks .C3,300,4.2,20,"Fast Food,Kebabs,Grill,Tandoor",Kothrud,68,crunchy chicken chunk .c3
391816,Bandra Area,Mumbai,Louis Burger,600,4.3,1000,American,Trade Centre,35,loui burger
391832,Himayath Nagar,Hyderabad,Fish Oh Fish,400,2.9,80,"Biryani,Tandoor,Mughlai",Ashok Nagar,38,fih oh fih
391855,Rohini,Delhi,Murg Express,300,2.9,80,North Indian,Rohini,57,murg expre
391989,Navrangpura,Ahmedabad,Cherries - Silver Heights,300,2.9,80,"Combo,Indian",Navrangpura,40,cherrie - ilver height
392056,Salt Lake,Kolkata,Swadsutra,299,3.8,50,"Indian,Chinese,Biryani,Tandoor",Salt Lake,80,wadutra
392156,South Kolkata,Kolkata,Bhukkad Gorilla,200,4.0,50,American  Mexican  Indian  Fast Food  Snacks  Combo,South Kolkata,65,bhukkad gorilla
392201,Banjara Hills,Hyderabad,Royal Biryani Kabab Juice,200,2.9,80,"Juices,Salads",Banjara Hills,55,royal biryani kabab juice
392211,Himayath Nagar,Hyderabad,Nice Day Baquares And Ice Creams,100,2.9,80,Chinese,Himayath Nagar,38,nice day baquare & ice cream
392224,South Kolkata,Kolkata,Chowology,200,4.4,100,Fast Food  Chinese  Asian  Thai  Oriental  Pan-Asian  Seafood  Combo,South Kolkata,66,chowology
392280,Hatibagan,Kolkata,Vantus,200,2.9,80,Fast Food,Shyambazar,52,vantu
392283,Nallakunta & Vidyanagar,Hyderabad,Bachchu S Chaat By Phulkaas,200,2.9,80,"Chaat,Snacks",Nallakunta & Vidyanagar,39,bachchu  chaat by phulkaa
392342,Charminar,Hyderabad,Ms Mandi And Shawarma,240,4.1,50,Indian,Charminar,39,m mandi & hawarma
392360,Burrabazar,Kolkata,Where To Go,600,2.9,80,"Tandoor,Indian,Continental,Pizzas",Burrabazar,49,where to go
392378,Adajan,Surat,Lemon Grass Garden Restaurant,500,4.3,50,"North Indian,Chinese,Mexican,Italian,Tandoor,Ice Cream",Adajan,55,lemon gra garden retaurant
392431,Adajan,Surat,Breadoze Fast Food,300,2.9,80,Indian,Adajan,52,breadoze fat food
392457,Kothapet & Dilsukhnagar,Hyderabad, Sahadeva Reddy'S Biryani Durbar,250,4.1,50,"Biryani,Chinese,Indian",Kothapet & Dilsukhnagar,45,ahadeva reddy biryani durbar
392544,Vastral,Ahmedabad,Royal Punjab Food Court,200,2.9,80,"Chinese,North Indian,Fast Food,Thalis",Vastral,75,royal punjab food court
392605,Purasawalkam,Chennai,Kwality Walls Frozen Dessert And Ice Cream Shop,300,4.2,50,Ice Cream,Purasawalkam High Rd,37,kwality wall frozen deert & ice cream hop
392620,Indiranagar,Bangalore,Plutos Kitchen,450,2.9,80,"Mangalorean,North Indian",Indiranagar,65,pluto kitchen
392688,Indiranagar,Bangalore,The Blue Bawarchi Restaurant(Odia And Bengali Food,300,2.8,20,"Bengali,Oriya,Indian",Indiranagar,63,the blue bawarchi retaurant(odia & bengali food
392828,Koramangala,Bangalore,Big Bowl Company,250,4.1,100,"North Indian,Chinese,Biryani,Fast Food",Koramangala,53,big bowl company
392850,T Nagar,Chennai,Hotel Harish,300,4.0,20,"North Indian,Tandoor,Chinese,South Indian",T Nagar,72,hotel harih
393008,Maninagar,Ahmedabad,Chatode Online Eatery,500,2.9,80,Indian,Maninagar,46,chatode online eatery
393105,Central Bangalore,Bangalore,Yumlane Pizza,300,3.9,100,"Pizzas,Beverages,Desserts,Snacks",Vasantha Nagar,45,yumlane pizza
393106,Central Bangalore,Bangalore,Pizza 997 Ad,350,2.9,80,"Pizzas,Beverages,Desserts,Snacks",Vasantha Nagar,55,pizza 997 ad
393107,Central Bangalore,Bangalore,Eatfit,270,4.4,500,"Healthy Food,Pizzas,North Indian,Thalis,Biryani",Vasantha Nagar,38,eatfit
393108,Central Bangalore,Bangalore,Aligarh House,400,3.8,100,"Biryani,Mughlai,Kebabs,North Indian,Desserts,Beverages,Combo",Vasantha Nagar,40,aligarh houe
393148,Annanagar,Chennai,Sree Gupta Bhavan,200,4.3,100,North Indian,Annanagar,64,ree gupta bhavan
393157,Kothrud,Pune,Sapkal Foods,100,2.9,80,"Indian,Fast Food,Snacks",Kothrud,62,apkal food
393385,Baner,Pune,Mummy Ki Roti,200,2.9,80,"Chinese,North Indian,Thalis",Baner,79,mummy ki roti
393386,Baner,Pune,Bhookh Lagi,200,2.9,80,Combo,Baner,77,bhookh lagi
393388,Lake Town,Kolkata,The Cloud Express,300,2.9,80,Indian,Kestopur,84,the cloud expre
393402,Koramangala,Bangalore,Friends Euro Restaurant,599,2.9,80,"Chinese,Continental,Indian,Fast Food",Koramangala,65,friend euro retaurant
393495,Powai Area,Mumbai,Sorrentina - Italian Bakery & Kitchen,300,2.9,80,"Bakery,Pizzas,Desserts",Saki Naka,60,orrentina - italian bakery & kitchen
393526,Annanagar,Chennai,Artinci - Indulge Guilt Free!,200,4.2,100,"Ice Cream,Healthy Food,Keto,Desserts,Snacks,Beverages,Bakery",Annanagar,66,artinci - indulge guilt free!
393560,Royapettah,Chennai,Bismilla Fine Dining,250,3.2,100,"Biryani,Chinese,Indian,Combo,North Indian",Royapettah,50,bimilla fine dining
393591,Paschim Vihar,Delhi,Level 2 By Radisson Blu,1000,2.9,80,Desserts,Paschim Vihar,56,level 2 by radion blu
393592,Paschim Vihar,Delhi,Indyaki By Radisson Blu,1000,2.9,80,Desserts,Paschim Vihar,58,indyaki by radion blu
393593,Paschim Vihar,Delhi,Oro By Radisson Blu,1000,2.9,80,Desserts,Paschim Vihar,58,oro by radion blu
393594,Paschim Vihar,Delhi,Tea Lounge By Radisson Blu,1000,2.9,80,Desserts,Paschim Vihar,56,tea lounge by radion blu
393595,Paschim Vihar,Delhi,Cupcakes By Radisson Blu,1000,2.9,80,Desserts,Paschim Vihar,61,cupcake by radion blu
393652,Himayath Nagar,Hyderabad,The Joint Shawarma,400,4.0,20,Indian,Himayath Nagar,32,the joint hawarma
393656,Baner,Pune,Bowls@69,200,2.9,80,Combo,Baner,72,bowl@69
393672,Nampally,Hyderabad,Sunrise Tiffins Bakery And Fastfood,200,2.9,80,"Continental,Ice Cream,Bakery,Beverages",Nampally,40,unrie tiffin bakery & fatfood
393674,Baner,Pune,Thikana,1500,2.9,80,"North Indian,Chinese,Italian,Combo",Baner,67,thikana
393705,Matunga Wadala,Mumbai,Souffle Cake Shop Sion,200,2.9,80,Bakery,Matunga Wadala,48,ouffle cake hop ion
393706,Santoshnagar & Saidabad,Hyderabad,Pista House Restaurant,500,4.1,500,"Tandoor,Indian,Chinese,Biryani,Beverages",Santoshnagar & Saidabad,48,pita houe retaurant
393761,Rohini,Delhi,Shiv Shankar Dhaba,170,4.0,100,"Chinese,Thalis,Snacks",Rohini,36,hiv hankar dhaba
393835,Koramangala,Bangalore,The Momo Co.,250,3.8,50,"Chinese,Pan-Asian,Tibetan",Koramangala,55,the momo co.
