rank,Youtuber,subscribers,video views,category,Title,uploads,Country,Abbreviation,channel_type,video_views_rank,country_rank,channel_type_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,Urban_population,Latitude,Longitude,subscriber_bins,views_bins
623,prime video india,15700000,8696631898.0,entertainment,prime video india,7090,united states,us,entertainment,569.0,144.0,139.0,335111000.0,83800.0,1300000.0,1000000.0,16100000.0,1200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
624,caeli yt,15600000,1511794214.0,entertainment,caeli yt,483,mexico,mx,entertainment,7440.0,24.0,140.0,62551000.0,0.0,0.0,0.0,0.0,0.0,40.2,126014024.0,3.42,102626859.0,23.634501,-102.552784,Medium (10M - 50M),Medium (1B - 10B)
625,kuplinov ï¿½ï¿½ï¿,15600000,6862529416.0,gaming,kuplinov ï¿½ï¿½ï¿,6623,Not Available,NA,games,863.0,0.0,44.0,98660000.0,24700.0,394600.0,296000.0,4700000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
626,linus tech tips,15600000,7172386509.0,science & technology,linus tech tips,6542,canada,ca,tech,802.0,7.0,11.0,88224000.0,22100.0,352900.0,264700.0,4200000.0,100000.0,68.9,36991981.0,5.56,30628482.0,56.130366,-106.346771,Medium (10M - 50M),Medium (1B - 10B)
627,juliana baltar,15600000,3869457097.0,entertainment,juliana baltar,2019,brazil,br,entertainment,2002.0,34.0,140.0,56218000.0,14100.0,224900.0,168700.0,2700000.0,100000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
628,5-minute crafts family,15600000,6165757696.0,people & blogs,5-minute crafts family,4245,united states,us,howto,1005.0,145.0,21.0,27382000.0,6800.0,109500.0,82100.0,1300000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
629,blippi espaï¿½ï,15500000,8984089026.0,people & blogs,blippi espaï¿½ï,598,mexico,mx,education,538.0,24.0,32.0,90012000.0,22500.0,360000.0,270000.0,4300000.0,100000.0,40.2,126014024.0,3.42,102626859.0,23.634501,-102.552784,Medium (10M - 50M),Medium (1B - 10B)
630,super senya,15500000,5070970714.0,entertainment,super senya,0,Not Available,NA,Unknown Type,4057944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
631,katakit baby tv,15500000,6386271870.0,music,katakit baby tv,220,saudi arabia,sa,music,954.0,4.0,122.0,90914000.0,22700.0,363700.0,272700.0,4400000.0,200000.0,68.0,34268528.0,5.93,28807838.0,23.885942,45.079162,Medium (10M - 50M),Medium (1B - 10B)
632,infobells bangla,15500000,7776706184.0,education,infobells bangla,359,india,in,education,687.0,98.0,32.0,167888000.0,42000.0,671600.0,503700.0,8100000.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
633,ýý ýý ýý,15500000,8265129639.0,shows,ýýýýýýýý ýý ýýýýýýýý,1021,saudi arabia,sa,film,619.0,4.0,33.0,135036000.0,33800.0,540100.0,405100.0,6500000.0,300000.0,68.0,34268528.0,5.93,28807838.0,23.885942,45.079162,Medium (10M - 50M),Medium (1B - 10B)
634,henrique e juliano,15500000,14619523361.0,music,henrique e juliano,325,brazil,br,music,236.0,35.0,123.0,163678000.0,40900.0,654700.0,491000.0,7900000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),High (10B - 100B)
635,mr degree,15500000,12880388253.0,science & technology,mrdegree,0,united states,us,entertainment,4057944.0,5048.0,4453.0,0.0,0.0,0.0,0.0,0.0,10.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
636,kashvi adlakha,15500000,12714141740.0,entertainment,kashvi adlakha,1525,india,in,entertainment,300.0,99.0,141.0,139123000.0,34800.0,556500.0,417400.0,6700000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
637,talking tom & friends,15500000,6396049701.0,entertainment,talking tom & friends,417,united states,us,film,956.0,146.0,34.0,27375000.0,6800.0,109500.0,82100.0,1300000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
638,ýý ýý ý 5 ý,15500000,4499826716.0,howto & style,ýýýýýýýý ýýýýýýýýýýýýýý ýýýý 5 ýýýýýýýýýý,5183,egypt,eg,howto,1597.0,1.0,22.0,32916000.0,8200.0,131700.0,98700.0,1600000.0,100000.0,35.2,100388073.0,10.76,42895824.0,26.820553,30.802498,Medium (10M - 50M),Medium (1B - 10B)
639,harsh beniwal,15400000,1781226000.0,comedy,harsh beniwal,165,india,in,comedy,5724.0,100.0,27.0,27963000.0,7000.0,111900.0,83900.0,1300000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
640,ffuntv,15400000,11513738907.0,gaming,ffuntv,379,united arab emirates,ae,entertainment,349.0,6.0,141.0,80172000.0,20000.0,320700.0,240500.0,3800000.0,200000.0,36.8,9770529.0,2.35,8479744.0,23.424076,53.847818,Medium (10M - 50M),High (10B - 100B)
641,mobile legends: bang bang,15400000,1543608082.0,gaming,mobile legends: bang bang,1647,united states,us,games,6793.0,147.0,45.0,55369000.0,13800.0,221500.0,166100.0,2700000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
642,roman atwood vlogs,15400000,5469103954.0,people & blogs,roman atwood vlogs,1756,united states,us,people,1201.0,147.0,42.0,1583000.0,396.0,6300.0,4700.0,76000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
643,mrwhosetheboss,15400000,3736069980.0,science & technology,mrwhosetheboss,1577,united kingdom,gb,tech,2083.0,24.0,12.0,167697000.0,41900.0,670800.0,503100.0,8000000.0,400000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),Medium (1B - 10B)
644,genierock,15400000,14564170905.0,music,genierock,1725,thailand,th,music,239.0,11.0,124.0,82798000.0,20700.0,331200.0,248400.0,4000000.0,100000.0,49.3,69625582.0,0.75,35294600.0,15.870032,100.992541,Medium (10M - 50M),High (10B - 100B)
645,zayn,15400000,4909687948.0,music,zayn,21,united states,us,music,1401.0,147.0,124.0,36790000.0,9200.0,147200.0,110400.0,1800000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
646,kerajinan 5-menit,15400000,4750420071.0,people & blogs,kerajinan 5-menit,4186,indonesia,id,howto,1461.0,23.0,23.0,19740000.0,4900.0,79000.0,59200.0,947500.0,0.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
647,fc barcelona,15300000,2656528205.0,sports,fc barcelona,10988,spain,es,sports,3356.0,11.0,9.0,84867000.0,21200.0,339500.0,254600.0,4100000.0,200000.0,88.9,47076781.0,13.96,37927409.0,40.463667,-3.74922,Medium (10M - 50M),Medium (1B - 10B)
648,dave and ava - nursery rhymes and baby songs,15300000,10714145606.0,education,dave and ava - nursery rhymes and baby songs,851,united states,us,education,390.0,148.0,33.0,77053000.0,19300.0,308200.0,231200.0,3700000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
649,lokesh gamer,15300000,1640078055.0,gaming,lokesh gamer,1397,india,in,games,6356.0,101.0,46.0,5920000.0,1500.0,23700.0,17800.0,284200.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
650,ilya borzov,15300000,9938811455.0,people & blogs,ilya borzov,2175,russia,ru,people,441.0,8.0,42.0,475565000.0,118900.0,1900000.0,1400000.0,22800000.0,800000.0,81.9,144373535.0,4.59,107683889.0,61.52401,105.318756,Medium (10M - 50M),Medium (1B - 10B)
651,mazhavil manorama,15300000,16545966132.0,entertainment,mazhavil manorama,87864,india,in,entertainment,175.0,100.0,142.0,361483000.0,90400.0,1400000.0,1100000.0,17400000.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
652,pokï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15200000,857725714.0,people & blogs,pokï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,194,india,in,film,13929.0,100.0,35.0,65380000.0,16300.0,261500.0,196100.0,3100000.0,1300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Low (< 1B)
653,the mridul,15200000,4503880875.0,comedy,the mridul,106,india,in,comedy,1593.0,102.0,28.0,98329000.0,24600.0,393300.0,295000.0,4700000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
654,niana guerrero,15200000,1491452935.0,entertainment,niana guerrero,443,philippines,ph,entertainment,7153.0,6.0,144.0,9980000.0,2500.0,39900.0,29900.0,479000.0,0.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),Medium (1B - 10B)
655,srk music,15200000,6391679636.0,music,srk music,5056,india,in,music,955.0,102.0,126.0,57809000.0,14500.0,231200.0,173400.0,2800000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
656,sony liv,15200000,7151683497.0,entertainment,sony liv,11099,india,in,entertainment,794.0,102.0,144.0,210909000.0,52700.0,843600.0,632700.0,10100000.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
657,t-series hamaar bhojpuri,15200000,7564652648.0,entertainment,t-series hamaar bhojpuri,9862,india,in,music,728.0,101.0,125.0,105978000.0,26500.0,423900.0,317900.0,5100000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
658,oyuncak avï¿,15200000,8333387785.0,entertainment,oyuncak avï¿,654,turkey,tr,entertainment,615.0,5.0,144.0,4427000.0,1100.0,17700.0,13300.0,212500.0,0.0,23.9,83429615.0,13.49,63097818.0,38.963745,35.243322,Medium (10M - 50M),Medium (1B - 10B)
659,cnn,15200000,14198154095.0,news & politics,cnn,160405,united states,us,news,247.0,148.0,16.0,187006000.0,46800.0,748000.0,561000.0,9000000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
660,ndtv india,15200000,6624168155.0,news & politics,ndtv india,91704,india,in,news,900.0,101.0,16.0,49662000.0,12400.0,198600.0,149000.0,2400000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
661,it's mamix,15100000,1777072487.0,people & blogs,it's mamix,210,united states,us,people,5778.0,150.0,44.0,15984000.0,4000.0,63900.0,48000.0,767200.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
662,kim loaiza,15100000,1576633086.0,music,kim loaiza,18,Not Available,NA,music,6655.0,0.0,127.0,26053000.0,6500.0,104200.0,78200.0,1300000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
663,daftar populer,15100000,2143140898.0,education,daftar populer,3810,indonesia,id,entertainment,4520.0,24.0,144.0,17231000.0,4300.0,68900.0,51700.0,827100.0,100000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
664,musas,15100000,2400037562.0,howto & style,jordi sala,159,andorra,ad,people,3889418.0,504.0,7615.0,86.0,0.02,0.34,0.26,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
665,ranz kyle,15100000,1760131384.0,people & blogs,ranz kyle,533,philippines,ph,entertainment,5849.0,7.0,145.0,12376000.0,3100.0,49500.0,37100.0,594000.0,0.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),Medium (1B - 10B)
666,powerfuljre,15100000,3060202847.0,people & blogs,powerfuljre,1037,united states,us,people,2796.0,149.0,43.0,43409000.0,10900.0,173600.0,130200.0,2100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
667,mariale,15100000,2761547758.0,howto & style,mariale,2618,united states,us,entertainment,3241.0,150.0,145.0,11956000.0,3000.0,47800.0,35900.0,573900.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
668,makiman131,15100000,4236036141.0,gaming,makiman131,2997,spain,es,entertainment,1760.0,12.0,145.0,5972000.0,1500.0,23900.0,17900.0,286600.0,0.0,88.9,47076781.0,13.96,37927409.0,40.463667,-3.74922,Medium (10M - 50M),Medium (1B - 10B)
669,hongyu asmr ï¿½ï¿½,15100000,4967784343.0,people & blogs,hongyu asmr ï¿½ï¿½ï,1,Not Available,NA,people,4057925.0,0.0,7694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
670,mohamed ramadan i ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,15100000,5324913850.0,people & blogs,mohamed ramadan i ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,753,egypt,eg,entertainment,1242.0,2.0,145.0,46060000.0,11500.0,184200.0,138200.0,2200000.0,100000.0,35.2,100388073.0,10.76,42895824.0,26.820553,30.802498,Medium (10M - 50M),Medium (1B - 10B)
671,edisonpts,15100000,6668507856.0,gaming,edisonpts,3733,russia,ru,games,894.0,10.0,47.0,95603000.0,23900.0,382400.0,286800.0,4600000.0,100000.0,81.9,144373535.0,4.59,107683889.0,61.52401,105.318756,Medium (10M - 50M),Medium (1B - 10B)
672,bigbang,15100000,7857371770.0,music,bigbang,776,south korea,kr,music,680.0,13.0,127.0,40806000.0,10200.0,163200.0,122400.0,2000000.0,0.0,94.3,51709098.0,4.15,42106719.0,35.907757,127.766922,Medium (10M - 50M),Medium (1B - 10B)
673,rubï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15100000,9477021288.0,comedy,rubï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,921,argentina,ar,comedy,491.0,13.0,28.0,512343000.0,128100.0,2000000.0,1500000.0,24600000.0,700000.0,90.0,44938712.0,9.79,41339571.0,-38.416097,-63.616672,Medium (10M - 50M),Medium (1B - 10B)
674,abs-cbn news,15100000,10489367372.0,news & politics,abs-cbn news,209520,philippines,ph,news,404.0,7.0,17.0,181644000.0,45400.0,726600.0,544900.0,8700000.0,100000.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),High (10B - 100B)
675,chapitosiki,15100000,13897932103.0,entertainment,chapitosiki,2717,russia,ru,entertainment,256.0,9.0,143.0,713509000.0,178400.0,2900000.0,2100000.0,34200000.0,700000.0,81.9,144373535.0,4.59,107683889.0,61.52401,105.318756,Medium (10M - 50M),High (10B - 100B)
676,adelevevo,15100000,12413869881.0,music,adelevevo,52,united kingdom,gb,music,309.0,25.0,127.0,84750000.0,21200.0,339000.0,254300.0,4100000.0,100000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
677,morealia,15000000,4352427049.0,gaming,morealia,2324,united kingdom,gb,games,1663.0,25.0,47.0,250995000.0,62700.0,1000000.0,753000.0,12000000.0,600000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),Medium (1B - 10B)
678,chetan monga vlogs,15000000,9924103188.0,people & blogs,chetan monga vlogs,899,india,in,people,457.0,104.0,45.0,113572000.0,28400.0,454300.0,340700.0,5500000.0,400000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
679,little angel - mï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15000000,8897705695.0,entertainment,little angel - mï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,795,brazil,br,education,548.0,36.0,34.0,145478000.0,36400.0,581900.0,436400.0,7000000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
680,league of legends,15000000,7159750970.0,gaming,league of legends,1362,united states,us,games,805.0,151.0,48.0,43133000.0,10800.0,172500.0,129400.0,2100000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
681,therichest,15000000,2730879024.0,education,therichest,0,united states,us,games,4057944.0,7692.0,7445.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
682,xpresstv,15000000,4008801873.0,entertainment,xpresstv,724,mexico,mx,entertainment,1907.0,26.0,146.0,33880000.0,8500.0,135500.0,101600.0,1600000.0,100000.0,40.2,126014024.0,3.42,102626859.0,23.634501,-102.552784,Medium (10M - 50M),Medium (1B - 10B)
683,playstation,15000000,4741434420.0,gaming,playstation,20292,united states,us,games,1469.0,151.0,48.0,41789000.0,10400.0,167200.0,125400.0,2000000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
684,kwebbelkop,15000000,6889304306.0,gaming,kwebbelkop,5198,united states,us,film,857.0,151.0,37.0,29724000.0,7400.0,118900.0,89200.0,1400000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
685,republic bharat,15000000,7536093065.0,news & politics,gyani beast,206,india,in,news,1145576.0,2573.0,1992.0,998.0,0.25,4.0,3.0,48.0,0.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
686,the brown siblings,15000000,8658553456.0,entertainment,the brown siblings,965,india,in,entertainment,577.0,103.0,145.0,102357000.0,25600.0,409400.0,307100.0,4900000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
687,sony music south,15000000,9978734160.0,music,sony music south,2726,india,in,music,439.0,103.0,127.0,242185000.0,60500.0,968700.0,726600.0,11600000.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
688,bigschool,15000000,9996133066.0,gaming,big school,68,Not Available,NA,film,4056600.0,0.0,5289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
689,ray william johnson,15000000,10239836582.0,entertainment,ray william johnson,1803,united states,us,comedy,423.0,151.0,29.0,312858000.0,78200.0,1300000.0,938600.0,15000000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
690,kompastv,15000000,11827310821.0,news & politics,kompastv,269050,indonesia,id,news,331.0,25.0,17.0,113064000.0,28300.0,452300.0,339200.0,5400000.0,100000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),High (10B - 100B)
691,issei / ï¿½ï¿½ï¿½ï¿½,15000000,13562853889.0,comedy,issei / ï¿½ï¿½ï¿½ï¿½,1788,japan,jp,comedy,277.0,5.0,29.0,282372000.0,70600.0,1100000.0,847100.0,13600000.0,900000.0,63.2,126226568.0,2.29,115782416.0,36.204824,138.252924,Medium (10M - 50M),High (10B - 100B)
692,zï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,15000000,11506702632.0,music,zï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,340,brazil,br,music,347.0,36.0,128.0,182871000.0,45700.0,731500.0,548600.0,8800000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),High (10B - 100B)
693,a2 motivation by arvind arora,15000000,8932038210.0,entertainment,a2 motivation by arvind arora,3168,india,in,entertainment,544.0,104.0,146.0,130731000.0,32700.0,522900.0,392200.0,6300000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
694,50 cent,14900000,10069000444.0,music,50 cent,419,united states,us,music,435.0,152.0,129.0,119812000.0,30000.0,479200.0,359400.0,5800000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
695,mnctv official,14900000,8074260978.0,entertainment,mnctv official,66362,indonesia,id,entertainment,639.0,26.0,146.0,43581000.0,10900.0,174300.0,130700.0,2100000.0,100000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
696,erb,14900000,4033400167.0,entertainment,erb,86,united states,us,entertainment,1886.0,152.0,147.0,11043000.0,2800.0,44200.0,33100.0,530100.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
697,melanie martinez,14900000,4395184343.0,music,melanie martinez,127,united states,us,music,1656.0,152.0,129.0,56358000.0,14100.0,225400.0,169100.0,2700000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
698,itowngameplay *terror&diversiï¿½ï,14900000,4977284539.0,entertainment,itowngameplay *terror&diversiï¿½ï,8420,spain,es,games,1377.0,13.0,49.0,13857000.0,3500.0,55400.0,41600.0,665200.0,100000.0,88.9,47076781.0,13.96,37927409.0,40.463667,-3.74922,Medium (10M - 50M),Medium (1B - 10B)
699,8 : thai ch8,14900000,5549770244.0,entertainment,ýýýýýýýýýýýý8 : thai ch8,27944,thailand,th,entertainment,1181.0,12.0,147.0,49556000.0,12400.0,198200.0,148700.0,2400000.0,100000.0,49.3,69625582.0,0.75,35294600.0,15.870032,100.992541,Medium (10M - 50M),Medium (1B - 10B)
700,zutigang,14900000,15913320995.0,people & blogs,zutigang,1363,Not Available,NA,people,192.0,0.0,45.0,346653000.0,86700.0,1400000.0,1000000.0,16600000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
701,,14900000,439098.0,people & blogs,ýýýýýý,1,russia,ru,news,3609784.0,10.0,19.0,7697.0,2.0,31.0,23.0,369.0,0.0,81.9,144373535.0,4.59,107683889.0,61.52401,105.318756,Medium (10M - 50M),Low (< 1B)
702,tazercraft,14900000,5956193599.0,gaming,tazercraft,4175,brazil,br,games,1066.0,37.0,49.0,39775000.0,9900.0,159100.0,119300.0,1900000.0,100000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),Medium (1B - 10B)
703,bayashi tv,14900000,8615618825.0,entertainment,ýýýýýýýýýýýýýýýýýýbayashitv,93,japan,jp,autos,3468229.0,3508.0,3271.0,2477.0,0.62,10.0,7.0,119.0,9.0,63.2,126226568.0,2.29,115782416.0,36.204824,138.252924,Medium (10M - 50M),Medium (1B - 10B)
